Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;02;28;06;00;22.71;0.00;5.15;245.22
2019;02;28;07;00;24.26;0.00;7.07;255.26
2019;02;28;08;00;26.01;0.00;9.53;259.11
2019;02;28;09;00;28.23;0.00;8.65;267.61
2019;02;28;10;00;30.69;0.00;7.29;290.22
2019;02;28;11;00;32.90;0.00;5.80;299.74
2019;02;28;12;00;34.53;0.00;4.68;292.62
2019;02;28;13;00;35.63;0.00;3.88;291.80
2019;02;28;14;00;36.27;0.00;3.08;290.56
2019;02;28;15;00;36.58;0.00;2.19;279.46
2019;02;28;16;00;36.36;0.00;0.72;270.00
2019;02;28;17;00;35.36;0.00;5.15;77.91
2019;02;28;18;00;34.03;0.00;9.89;100.49
2019;02;28;19;00;32.79;0.00;16.98;111.12
2019;02;28;20;00;30.71;0.00;18.28;122.12
2019;02;28;21;00;29.15;0.00;18.19;117.07
2019;02;28;22;00;27.58;0.00;18.36;115.56
2019;02;28;23;00;26.30;0.00;13.53;118.61
2019;03;01;00;00;25.29;0.00;10.50;120.96
2019;03;01;01;00;24.29;0.00;7.59;121.43
2019;03;01;02;00;23.58;0.00;5.63;116.57
2019;03;01;03;00;23.07;0.00;4.90;107.10
2019;03;01;04;00;22.49;0.00;5.15;102.09
2019;03;01;05;00;21.98;0.00;5.05;94.09
2019;03;01;06;00;21.54;0.00;4.32;90.00
2019;03;01;07;00;23.55;0.00;3.60;90.00
2019;03;01;08;00;26.04;0.00;1.94;111.80
2019;03;01;09;00;28.36;0.00;2.74;156.80
2019;03;01;10;00;30.47;0.00;4.35;155.56
2019;03;01;11;00;32.11;0.00;6.37;132.71
2019;03;01;12;00;33.61;0.00;8.09;122.28
2019;03;01;13;00;34.63;0.00;9.66;116.57
2019;03;01;14;00;35.39;0.00;11.73;107.88
2019;03;01;15;00;35.56;0.00;13.71;103.67
2019;03;01;16;00;35.17;0.00;17.23;100.84
2019;03;01;17;00;34.75;0.00;16.60;102.53
2019;03;01;18;00;32.28;0.00;17.90;105.15
2019;03;01;19;00;30.44;0.00;23.94;102.15
2019;03;01;20;00;28.09;0.00;26.34;100.23
2019;03;01;21;00;26.39;0.00;23.18;96.24
2019;03;01;22;00;25.05;0.00;20.96;94.93
2019;03;01;23;00;24.06;0.00;18.39;93.37
2019;03;02;00;00;23.34;0.00;15.48;91.33
2019;03;02;01;00;22.68;0.00;12.96;91.59
2019;03;02;02;00;22.01;0.00;11.17;91.85
2019;03;02;03;00;21.31;0.00;9.73;92.12
2019;03;02;04;00;21.03;0.00;9.01;92.29
2019;03;02;05;00;20.90;0.00;7.93;92.60
2019;03;02;06;00;20.55;0.00;6.49;93.18
2019;03;02;07;00;22.59;0.00;8.65;92.39
2019;03;02;08;00;24.43;0.00;10.81;91.91
2019;03;02;09;00;27.21;0.00;13.44;97.70
2019;03;02;10;00;29.65;0.00;14.21;98.75
2019;03;02;11;00;31.71;0.00;14.97;99.69
2019;03;02;12;00;33.27;0.00;16.75;98.65
2019;03;02;13;00;34.30;0.00;18.81;95.49
2019;03;02;14;00;34.73;0.00;20.57;94.01
2019;03;02;15;00;34.55;0.00;21.61;91.91
2019;03;02;16;00;33.85;0.00;21.97;91.88
2019;03;02;17;00;32.96;0.00;22.10;96.55
2019;03;02;18;00;30.51;0.00;21.43;97.72
2019;03;02;19;00;28.88;0.00;23.73;99.61
2019;03;02;20;00;27.11;0.00;24.50;100.15
2019;03;02;21;00;25.57;0.00;21.43;97.72
2019;03;02;22;00;24.41;0.00;18.06;94.57
2019;03;02;23;00;23.37;0.00;14.76;90.00
2019;03;03;00;00;22.34;0.00;10.85;84.29
2019;03;03;01;00;21.38;0.00;8.05;79.70
2019;03;03;02;00;20.61;0.00;6.03;72.65
2019;03;03;03;00;19.91;0.00;5.00;59.74
2019;03;03;04;00;19.59;0.00;4.61;51.34
2019;03;03;05;00;20.47;0.00;4.33;41.63
2019;03;03;06;00;20.24;0.00;4.69;32.47
2019;03;03;07;00;20.76;0.00;4.69;32.47
2019;03;03;08;00;23.25;0.00;4.07;45.00
2019;03;03;09;00;26.72;0.00;3.96;90.00
2019;03;03;10;00;29.34;0.00;6.49;109.44
2019;03;03;11;00;31.44;0.00;7.42;112.83
2019;03;03;12;00;33.04;0.00;7.86;105.95
2019;03;03;13;00;34.14;0.00;8.71;97.13
2019;03;03;14;00;34.86;0.00;10.85;84.29
2019;03;03;15;00;34.95;0.00;13.91;79.56
2019;03;03;16;00;34.47;0.00;15.99;82.23
2019;03;03;17;00;33.63;0.00;18.37;92.25
2019;03;03;18;00;31.35;0.00;15.50;92.66
2019;03;03;19;00;29.90;0.00;15.16;94.09
2019;03;03;20;00;28.60;0.00;21.13;98.82
2019;03;03;21;00;26.65;0.00;18.53;97.82
2019;03;03;22;00;25.31;0.00;15.50;92.66
2019;03;03;23;00;24.85;0.00;12.96;90.00
2019;03;04;00;00;24.34;0.00;9.01;87.71
2019;03;04;01;00;23.06;0.00;4.69;85.60
2019;03;04;02;00;22.60;0.00;1.84;78.69
2019;03;04;03;00;22.35;0.00;0.72;360.00
2019;03;04;04;00;22.03;0.00;1.02;315.00
2019;03;04;05;00;21.64;0.00;1.80;323.13
2019;03;04;06;00;21.10;0.00;2.81;309.81
2019;03;04;07;00;22.95;0.00;3.26;276.34
2019;03;04;08;00;25.15;0.00;5.69;235.30
2019;03;04;09;00;27.64;0.00;7.99;215.84
2019;03;04;10;00;29.93;0.00;8.22;208.81
2019;03;04;11;00;31.97;0.00;8.09;200.85
2019;03;04;12;00;33.69;0.00;6.92;188.97
2019;03;04;13;00;35.11;0.00;4.51;151.39
2019;03;04;14;00;36.00;0.00;5.96;115.02
2019;03;04;15;00;36.36;0.00;7.63;109.29
2019;03;04;16;00;36.16;0.00;9.45;107.74
2019;03;04;17;00;35.31;0.00;9.69;121.33
2019;03;04;18;00;32.90;0.00;8.67;131.63
2019;03;04;19;00;30.96;0.00;10.18;135.00
2019;03;04;20;00;29.61;0.00;12.74;137.29
2019;03;04;21;00;28.35;0.00;12.77;130.43
2019;03;04;22;00;27.06;0.00;12.74;132.71
2019;03;04;23;00;25.72;0.00;9.09;146.31
2019;03;05;00;00;24.88;0.00;7.99;187.77
2019;03;05;01;00;24.18;0.00;9.39;212.47
2019;03;05;02;00;23.40;0.00;9.29;215.54
2019;03;05;03;00;22.68;0.00;8.79;214.99
2019;03;05;04;00;22.03;0.00;7.70;217.41
2019;03;05;05;00;21.56;0.00;6.88;222.88
2019;03;05;06;00;21.31;0.00;6.64;229.40
2019;03;05;07;00;23.47;0.00;7.93;230.53
2019;03;05;08;00;26.07;0.00;10.50;239.04
2019;03;05;09;00;28.90;0.00;10.48;254.05
2019;03;05;10;00;31.64;0.00;11.18;255.07
2019;03;05;11;00;33.64;0.00;10.50;247.83
2019;03;05;12;00;35.17;0.00;8.05;259.70
2019;03;05;13;00;36.22;0.00;5.45;262.41
2019;03;05;14;00;37.00;0.00;4.21;250.02
2019;03;05;15;00;37.21;0.00;4.20;239.04
2019;03;05;16;00;36.88;0.00;5.09;225.00
2019;03;05;17;00;35.98;0.00;9.69;201.80
2019;03;05;18;00;33.50;0.00;8.77;199.18
2019;03;05;19;00;32.16;0.00;8.56;194.62
2019;03;05;20;00;31.13;0.00;8.28;180.00
2019;03;05;21;00;29.75;0.00;9.51;150.52
2019;03;05;22;00;28.29;0.00;10.63;151.70
2019;03;05;23;00;27.38;0.00;10.90;187.59
2019;03;06;00;00;26.46;0.00;11.04;199.03
2019;03;06;01;00;25.47;0.00;9.83;203.75
2019;03;06;02;00;24.58;0.00;9.34;207.55
2019;03;06;03;00;23.90;0.00;9.39;212.47
2019;03;06;04;00;23.27;0.00;9.00;216.87
2019;03;06;05;00;22.57;0.00;8.44;219.81
2019;03;06;06;00;21.99;0.00;8.16;221.42
2019;03;06;07;00;24.47;0.00;9.93;226.47
2019;03;06;08;00;27.29;0.00;14.06;256.68
2019;03;06;09;00;30.18;0.00;14.21;261.25
2019;03;06;10;00;33.13;0.00;13.40;263.83
2019;03;06;11;00;35.39;0.00;11.57;264.64
2019;03;06;12;00;37.05;0.00;9.78;263.66
2019;03;06;13;00;37.88;0.00;8.35;262.57
2019;03;06;14;00;38.31;0.00;7.42;255.96
2019;03;06;15;00;38.25;0.00;7.09;246.04
2019;03;06;16;00;37.87;0.00;6.99;235.49
2019;03;06;17;00;37.01;0.00;5.40;180.00
2019;03;06;18;00;34.85;0.00;6.85;176.99
2019;03;06;19;00;33.32;0.00;9.06;173.16
2019;03;06;20;00;32.99;0.00;10.74;166.43
2019;03;06;21;00;31.89;0.00;11.97;158.84
2019;03;06;22;00;30.07;0.00;13.20;169.00
2019;03;06;23;00;28.83;0.00;13.98;191.89
2019;03;07;00;00;27.76;0.00;14.46;198.89
2019;03;07;01;00;26.68;0.00;13.36;194.04
2019;03;07;02;00;25.73;0.00;10.83;195.42
2019;03;07;03;00;24.96;0.00;9.36;202.62
2019;03;07;04;00;24.18;0.00;9.02;208.61
2019;03;07;05;00;23.54;0.00;8.89;211.76
2019;03;07;06;00;22.93;0.00;9.09;213.69
2019;03;07;07;00;25.02;0.00;12.48;213.23
2019;03;07;08;00;27.90;0.00;14.90;217.15
2019;03;07;09;00;30.64;0.00;16.64;218.85
2019;03;07;10;00;33.11;0.00;16.99;216.38
2019;03;07;11;00;34.99;0.00;16.58;214.38
2019;03;07;12;00;36.55;0.00;14.08;212.47
2019;03;07;13;00;37.65;0.00;11.61;209.74
2019;03;07;14;00;38.29;0.00;9.98;205.64
2019;03;07;15;00;38.49;0.00;9.50;204.62
2019;03;07;16;00;38.18;0.00;9.90;199.09
2019;03;07;17;00;37.46;0.00;9.96;192.53
2019;03;07;18;00;34.77;0.00;9.37;182.20
2019;03;07;19;00;33.21;0.00;10.82;176.19
2019;03;07;20;00;31.90;0.00;13.01;165.58
2019;03;07;21;00;30.49;0.00;19.69;149.22
2019;03;07;22;00;28.85;0.00;17.46;171.70
2019;03;07;23;00;27.74;0.00;11.30;202.48
2019;03;08;00;00;26.77;0.00;8.05;206.57
2019;03;08;01;00;26.06;0.00;7.93;182.60
2019;03;08;02;00;25.41;0.00;8.40;170.13
2019;03;08;03;00;24.56;0.00;7.24;174.29
2019;03;08;04;00;24.00;0.00;5.04;180.00
2019;03;08;05;00;23.56;0.00;2.88;180.00
2019;03;08;06;00;23.14;0.00;1.44;180.00
2019;03;08;07;00;25.19;0.00;1.14;198.43
2019;03;08;08;00;27.95;0.00;6.38;196.39
2019;03;08;09;00;30.40;0.00;9.89;190.49
2019;03;08;10;00;32.59;0.00;11.61;187.13
2019;03;08;11;00;34.21;0.00;13.08;187.91
2019;03;08;12;00;35.75;0.00;12.32;186.71
2019;03;08;13;00;36.72;0.00;10.09;182.05
2019;03;08;14;00;37.30;0.00;8.29;177.51
2019;03;08;15;00;37.50;0.00;6.52;173.66
2019;03;08;16;00;37.15;0.00;6.03;162.65
2019;03;08;17;00;36.44;0.00;7.42;194.04
2019;03;08;18;00;34.14;0.00;11.59;115.77
2019;03;08;19;00;32.38;0.00;16.12;119.43
2019;03;08;20;00;30.98;0.00;17.39;117.10
2019;03;08;21;00;29.67;0.00;18.67;109.13
2019;03;08;22;00;28.53;0.00;16.30;133.21
2019;03;08;23;00;27.36;0.00;12.03;141.07
2019;03;09;00;00;26.42;0.00;9.73;128.99
2019;03;09;01;00;26.27;0.50;9.66;116.57
2019;03;09;02;00;25.86;0.40;9.00;106.26
2019;03;09;03;00;25.46;0.40;7.56;90.00
2019;03;09;04;00;24.98;0.30;6.12;90.00
2019;03;09;05;00;24.57;0.00;5.76;90.00
2019;03;09;06;00;24.01;0.00;4.32;90.00
2019;03;09;07;00;25.49;0.00;3.67;101.31
2019;03;09;08;00;27.39;0.00;4.55;161.57
2019;03;09;09;00;29.44;0.00;7.57;182.73
2019;03;09;10;00;31.30;0.00;10.11;184.09
2019;03;09;11;00;32.99;0.00;9.42;173.42
2019;03;09;12;00;34.24;0.00;6.30;149.04
2019;03;09;13;00;35.01;0.00;6.64;130.60
2019;03;09;14;00;35.64;0.00;8.09;122.28
2019;03;09;15;00;35.80;0.00;9.98;115.64
2019;03;09;16;00;35.40;0.00;12.90;120.14
2019;03;09;17;00;34.49;0.00;13.89;121.22
2019;03;09;18;00;32.32;0.00;12.59;120.96
2019;03;09;19;00;30.87;0.00;13.78;123.27
2019;03;09;20;00;30.57;0.00;13.68;125.36
2019;03;09;21;00;28.68;0.00;12.41;119.54
2019;03;09;22;00;27.28;0.00;11.44;114.15
2019;03;09;23;00;26.17;0.00;9.69;111.80
